da-DK;ESDWP2020PREF;213729;OL_WP19PRO;5547;3882;;;-30%;($1,665)
da-DK;ESDWP2020PREFUG;213731;OL_WP19PRO;2799;2099;;;-25%;($700)
de-LI;ESDWP2020PREF;213729;OL_WP19PRO;806.95;564;;;-30%;($243)
de-LI;ESDWP2020PREFUG;213731;OL_WP19PRO;406.95;305;;;-25%;($102)
en-AU;ESDWP2020PREF;213729;OL_WP19PRO;449.95;314.95;;;-30%;($135)
en-AU;ESDWP2020PREFUG;213731;OL_WP19PRO;299.95;224.95;;;-25%;($75)
en-CA;ESDWP2020PREF;213729;OL_WP19PRO;519.99;359.99;;;-31%;($160)
en-CA;ESDWP2020PREFUG;213731;OL_WP19PRO;337.99;249.99;;;-26%;($88)
en-GB;ESDWP2020PREF;213729;OL_WP19PRO;514.99;359.99;;;-30%;($155)
en-GB;ESDWP2020PREFUG;213731;OL_WP19PRO;254.99;189.99;;;-25%;($65)
en-IE;ESDWP2020PREF;213729;OL_WP19PRO;664.99;464.99;;;-30%;($200)
en-IE;ESDWP2020PREFUG;213731;OL_WP19PRO;334.99;249.99;;;-25%;($85)
en-MY;ESDWP2020PREF;213729;OL_WP19PRO;1,290;903;;;-30%;($387)
en-MY;ESDWP2020PREFUG;213731;OL_WP19PRO;890;667;;;-25%;($223)
en-NZ;ESDWP2020PREF;213729;OL_WP19PRO;449.95;314.95;;;-30%;($135)
en-NZ;ESDWP2020PREFUG;213731;OL_WP19PRO;299.95;224.95;;;-25%;($75)
en-SG;ESDWP2020PREF;213729;OL_WP19PRO;449;314;;;-30%;($135)
en-SG;ESDWP2020PREFUG;213731;OL_WP19PRO;299;224;;;-25%;($75)
en-US;ESDWP2020PREF;213729;OL_WP19PRO;399.99;279.99;;;-30%;($120)
en-US;ESDWP2020PREFUG;213731;OL_WP19PRO;259.99;194.99;;;-25%;($65)
en-US;WP2020PREFDVDAM;5181541900;OL_WP19PRO;399.99;279.99;;;-30%;($120)
en-US;WP2020PREFDVDUGAM;5181542000;OL_WP19PRO;259.99;194.99;;;-25%;($65)
en-ZA;ESDWP2020PREF;213729;OL_WP19PRO;4299;3009;;;-30%;($1,290)
en-ZA;ESDWP2020PREFUG;213731;OL_WP19PRO;2799;2099;;;-25%;($700)
ja-JP;ESDWP2020PREF;213729;OL_WP19PRO;61508;42980;;;-30%;($18,528)
ja-JP;ESDWP2020PREFUG;213731;OL_WP19PRO;33737;25280;;;-25%;($8,457)
nb-NO;ESDWP2020PREF;213729;OL_WP19PRO;5547;3882;;;-30%;($1,665)
nb-NO;ESDWP2020PREFUG;213731;OL_WP19PRO;2799;2099;;;-25%;($700)
se-SE;ESDWP2020PREF;213729;OL_WP19PRO;6092.99;4265;;;-30%;($1,828)
se-SE;ESDWP2020PREFUG;213731;OL_WP19PRO;3073.99;2305;;;-25%;($769)
