en-CA;ESDWP2020STDEF;213721;OL_WP19;324.99;;;;;;
en-CA;ESDWP2020STDEFUG;213722;OL_WP19;207.99;;;;;;
en-CA;WP2020STDEFMBAM;5180173500;OL_WP19;324.99;;;;;;
en-CA;WP2020STDEFMBUGAM;5180173600;OL_WP19;207.99;;;;;;
en-AU;ESDWP2020STDEF;213721;OL_WP19;399.95;;;;;;0
en-AU;ESDWP2020STDEFUG;213722;OL_WP19;229.95;;;;;;
en-GB;ESDWP2020STDEF;213721;OL_WP19;319.99;;;;;;
en-GB;ESDWP2020STDEFUG;213722;OL_WP19;154.99;;;;;;
en-US;ESDWP2020STDEF;213721;OL_WP19;249.99;;;;;;
en-US;ESDWP2020STDEFUG;213722;OL_WP19;159.99;;;;;;
en-US;WP2020STDEFMBAM;5180173500;OL_WP19;249.99;;;;;;
en-US;WP2020STDEFMBUGAM;5180173600;OL_WP19;159.99;;;;;;
